KEY,RUSSIAN,Polski,Svenska,Čeština,Slovenčina,Suomi,Italiano,Deutsch,Français
exercises.items.56.instructions.4,"Повторите 6-10 подъемов",=GOOGLETRANSLATE(B326;"ru";"pl"),=GOOGLETRANSLATE(B326;"ru";"sv"),=GOOGLETRANSLATE(B326;"ru";"cs"),=GOOGLETRANSLATE(B326;"ru";"sk"),=GOOGLETRANSLATE(B326;"ru";"fi"),=GOOGLETRANSLATE(B326;"ru";"it"),=GOOGLETRANSLATE(B326;"ru";"de"),=GOOGLETRANSLATE(B326;"ru";"fr")
exercises.items.56.tips.0,"Начинайте с небольшого уклона",=GOOGLETRANSLATE(B327;"ru";"pl"),=GOOGLETRANSLATE(B327;"ru";"sv"),=GOOGLETRANSLATE(B327;"ru";"cs"),=GOOGLETRANSLATE(B327;"ru";"sk"),=GOOGLETRANSLATE(B327;"ru";"fi"),=GOOGLETRANSLATE(B327;"ru";"it"),=GOOGLETRANSLATE(B327;"ru";"de"),=GOOGLETRANSLATE(B327;"ru";"fr")
exercises.items.56.tips.1,"Держите спину прямой при подъеме",=GOOGLETRANSLATE(B328;"ru";"pl"),=GOOGLETRANSLATE(B328;"ru";"sv"),=GOOGLETRANSLATE(B328;"ru";"cs"),=GOOGLETRANSLATE(B328;"ru";"sk"),=GOOGLETRANSLATE(B328;"ru";"fi"),=GOOGLETRANSLATE(B328;"ru";"it"),=GOOGLETRANSLATE(B328;"ru";"de"),=GOOGLETRANSLATE(B328;"ru";"fr")
exercises.items.56.tips.2,"Работайте руками активно",=GOOGLETRANSLATE(B329;"ru";"pl"),=GOOGLETRANSLATE(B329;"ru";"sv"),=GOOGLETRANSLATE(B329;"ru";"cs"),=GOOGLETRANSLATE(B329;"ru";"sk"),=GOOGLETRANSLATE(B329;"ru";"fi"),=GOOGLETRANSLATE(B329;"ru";"it"),=GOOGLETRANSLATE(B329;"ru";"de"),=GOOGLETRANSLATE(B329;"ru";"fr")
exercises.items.56.tips.3,"Не торопитесь на спуске",=GOOGLETRANSLATE(B330;"ru";"pl"),=GOOGLETRANSLATE(B330;"ru";"sv"),=GOOGLETRANSLATE(B330;"ru";"cs"),=GOOGLETRANSLATE(B330;"ru";"sk"),=GOOGLETRANSLATE(B330;"ru";"fi"),=GOOGLETRANSLATE(B330;"ru";"it"),=GOOGLETRANSLATE(B330;"ru";"de"),=GOOGLETRANSLATE(B330;"ru";"fr")

exercises.items.57.title,"Плиометрические круги",=GOOGLETRANSLATE(B332;"ru";"pl"),=GOOGLETRANSLATE(B332;"ru";"sv"),=GOOGLETRANSLATE(B332;"ru";"cs"),=GOOGLETRANSLATE(B332;"ru";"sk"),=GOOGLETRANSLATE(B332;"ru";"fi"),=GOOGLETRANSLATE(B332;"ru";"it"),=GOOGLETRANSLATE(B332;"ru";"de"),=GOOGLETRANSLATE(B332;"ru";"fr")
exercises.items.57.instructions.0,"Выполните 10-минутную разминку",=GOOGLETRANSLATE(B333;"ru";"pl"),=GOOGLETRANSLATE(B333;"ru";"sv"),=GOOGLETRANSLATE(B333;"ru";"cs"),=GOOGLETRANSLATE(B333;"ru";"sk"),=GOOGLETRANSLATE(B333;"ru";"fi"),=GOOGLETRANSLATE(B333;"ru";"it"),=GOOGLETRANSLATE(B333;"ru";"de"),=GOOGLETRANSLATE(B333;"ru";"fr")
exercises.items.57.instructions.1,"Сделайте прыжки в длину с места",=GOOGLETRANSLATE(B334;"ru";"pl"),=GOOGLETRANSLATE(B334;"ru";"sv"),=GOOGLETRANSLATE(B334;"ru";"cs"),=GOOGLETRANSLATE(B334;"ru";"sk"),=GOOGLETRANSLATE(B334;"ru";"fi"),=GOOGLETRANSLATE(B334;"ru";"it"),=GOOGLETRANSLATE(B334;"ru";"de"),=GOOGLETRANSLATE(B334;"ru";"fr")
exercises.items.57.instructions.2,"Выполните прыжки через препятствия",=GOOGLETRANSLATE(B335;"ru";"pl"),=GOOGLETRANSLATE(B335;"ru";"sv"),=GOOGLETRANSLATE(B335;"ru";"cs"),=GOOGLETRANSLATE(B335;"ru";"sk"),=GOOGLETRANSLATE(B335;"ru";"fi"),=GOOGLETRANSLATE(B335;"ru";"it"),=GOOGLETRANSLATE(B335;"ru";"de"),=GOOGLETRANSLATE(B335;"ru";"fr")
exercises.items.57.instructions.3,"Сделайте прыжки на ящик",=GOOGLETRANSLATE(B336;"ru";"pl"),=GOOGLETRANSLATE(B336;"ru";"sv"),=GOOGLETRANSLATE(B336;"ru";"cs"),=GOOGLETRANSLATE(B336;"ru";"sk"),=GOOGLETRANSLATE(B336;"ru";"fi"),=GOOGLETRANSLATE(B336;"ru";"it"),=GOOGLETRANSLATE(B336;"ru";"de"),=GOOGLETRANSLATE(B336;"ru";"fr")
exercises.items.57.instructions.4,"Отдохните 2-3 минуты и повторите круг",=GOOGLETRANSLATE(B337;"ru";"pl"),=GOOGLETRANSLATE(B337;"ru";"sv"),=GOOGLETRANSLATE(B337;"ru";"cs"),=GOOGLETRANSLATE(B337;"ru";"sk"),=GOOGLETRANSLATE(B337;"ru";"fi"),=GOOGLETRANSLATE(B337;"ru";"it"),=GOOGLETRANSLATE(B337;"ru";"de"),=GOOGLETRANSLATE(B337;"ru";"fr")
exercises.items.57.tips.0,"Следите за техникой приземления",=GOOGLETRANSLATE(B338;"ru";"pl"),=GOOGLETRANSLATE(B338;"ru";"sv"),=GOOGLETRANSLATE(B338;"ru";"cs"),=GOOGLETRANSLATE(B338;"ru";"sk"),=GOOGLETRANSLATE(B338;"ru";"fi"),=GOOGLETRANSLATE(B338;"ru";"it"),=GOOGLETRANSLATE(B338;"ru";"de"),=GOOGLETRANSLATE(B338;"ru";"fr")
exercises.items.57.tips.1,"Приземляйтесь на полусогнутые ноги",=GOOGLETRANSLATE(B339;"ru";"pl"),=GOOGLETRANSLATE(B339;"ru";"sv"),=GOOGLETRANSLATE(B339;"ru";"cs"),=GOOGLETRANSLATE(B339;"ru";"sk"),=GOOGLETRANSLATE(B339;"ru";"fi"),=GOOGLETRANSLATE(B339;"ru";"it"),=GOOGLETRANSLATE(B339;"ru";"de"),=GOOGLETRANSLATE(B339;"ru";"fr")
exercises.items.57.tips.2,"Работайте руками для баланса",=GOOGLETRANSLATE(B340;"ru";"pl"),=GOOGLETRANSLATE(B340;"ru";"sv"),=GOOGLETRANSLATE(B340;"ru";"cs"),=GOOGLETRANSLATE(B340;"ru";"sk"),=GOOGLETRANSLATE(B340;"ru";"fi"),=GOOGLETRANSLATE(B340;"ru";"it"),=GOOGLETRANSLATE(B340;"ru";"de"),=GOOGLETRANSLATE(B340;"ru";"fr")
exercises.items.57.tips.3,"Не переусердствуйте с количеством",=GOOGLETRANSLATE(B341;"ru";"pl"),=GOOGLETRANSLATE(B341;"ru";"sv"),=GOOGLETRANSLATE(B341;"ru";"cs"),=GOOGLETRANSLATE(B341;"ru";"sk"),=GOOGLETRANSLATE(B341;"ru";"fi"),=GOOGLETRANSLATE(B341;"ru";"it"),=GOOGLETRANSLATE(B341;"ru";"de"),=GOOGLETRANSLATE(B341;"ru";"fr")

exercises.items.58.title,"Легкая растяжка",=GOOGLETRANSLATE(B343;"ru";"pl"),=GOOGLETRANSLATE(B343;"ru";"sv"),=GOOGLETRANSLATE(B343;"ru";"cs"),=GOOGLETRANSLATE(B343;"ru";"sk"),=GOOGLETRANSLATE(B343;"ru";"fi"),=GOOGLETRANSLATE(B343;"ru";"it"),=GOOGLETRANSLATE(B343;"ru";"de"),=GOOGLETRANSLATE(B343;"ru";"fr")
exercises.items.58.instructions.0,"Начните с легких движений",=GOOGLETRANSLATE(B344;"ru";"pl"),=GOOGLETRANSLATE(B344;"ru";"sv"),=GOOGLETRANSLATE(B344;"ru";"cs"),=GOOGLETRANSLATE(B344;"ru";"sk"),=GOOGLETRANSLATE(B344;"ru";"fi"),=GOOGLETRANSLATE(B344;"ru";"it"),=GOOGLETRANSLATE(B344;"ru";"de"),=GOOGLETRANSLATE(B344;"ru";"fr")
exercises.items.58.instructions.1,"Выполните растяжку основных мышечных групп",=GOOGLETRANSLATE(B345;"ru";"pl"),=GOOGLETRANSLATE(B345;"ru";"sv"),=GOOGLETRANSLATE(B345;"ru";"cs"),=GOOGLETRANSLATE(B345;"ru";"sk"),=GOOGLETRANSLATE(B345;"ru";"fi"),=GOOGLETRANSLATE(B345;"ru";"it"),=GOOGLETRANSLATE(B345;"ru";"de"),=GOOGLETRANSLATE(B345;"ru";"fr")
exercises.items.58.instructions.2,"Дышите глубоко и равномерно",=GOOGLETRANSLATE(B346;"ru";"pl"),=GOOGLETRANSLATE(B346;"ru";"sv"),=GOOGLETRANSLATE(B346;"ru";"cs"),=GOOGLETRANSLATE(B346;"ru";"sk"),=GOOGLETRANSLATE(B346;"ru";"fi"),=GOOGLETRANSLATE(B346;"ru";"it"),=GOOGLETRANSLATE(B346;"ru";"de"),=GOOGLETRANSLATE(B346;"ru";"fr")
exercises.items.58.instructions.3,"Двигайтесь плавно и медленно",=GOOGLETRANSLATE(B347;"ru";"pl"),=GOOGLETRANSLATE(B347;"ru";"sv"),=GOOGLETRANSLATE(B347;"ru";"cs"),=GOOGLETRANSLATE(B347;"ru";"sk"),=GOOGLETRANSLATE(B347;"ru";"fi"),=GOOGLETRANSLATE(B347;"ru";"it"),=GOOGLETRANSLATE(B347;"ru";"de"),=GOOGLETRANSLATE(B347;"ru";"fr")
exercises.items.58.instructions.4,"Завершите глубоким дыханием",=GOOGLETRANSLATE(B348;"ru";"pl"),=GOOGLETRANSLATE(B348;"ru";"sv"),=GOOGLETRANSLATE(B348;"ru";"cs"),=GOOGLETRANSLATE(B348;"ru";"sk"),=GOOGLETRANSLATE(B348;"ru";"fi"),=GOOGLETRANSLATE(B348;"ru";"it"),=GOOGLETRANSLATE(B348;"ru";"de"),=GOOGLETRANSLATE(B348;"ru";"fr")
exercises.items.58.tips.0,"Не растягивайтесь до боли",=GOOGLETRANSLATE(B349;"ru";"pl"),=GOOGLETRANSLATE(B349;"ru";"sv"),=GOOGLETRANSLATE(B349;"ru";"cs"),=GOOGLETRANSLATE(B349;"ru";"sk"),=GOOGLETRANSLATE(B349;"ru";"fi"),=GOOGLETRANSLATE(B349;"ru";"it"),=GOOGLETRANSLATE(B349;"ru";"de"),=GOOGLETRANSLATE(B349;"ru";"fr")
exercises.items.58.tips.1,"Дышите глубоко",=GOOGLETRANSLATE(B350;"ru";"pl"),=GOOGLETRANSLATE(B350;"ru";"sv"),=GOOGLETRANSLATE(B350;"ru";"cs"),=GOOGLETRANSLATE(B350;"ru";"sk"),=GOOGLETRANSLATE(B350;"ru";"fi"),=GOOGLETRANSLATE(B350;"ru";"it"),=GOOGLETRANSLATE(B350;"ru";"de"),=GOOGLETRANSLATE(B350;"ru";"fr")
exercises.items.58.tips.2,"Расслабляйтесь полностью",=GOOGLETRANSLATE(B351;"ru";"pl"),=GOOGLETRANSLATE(B351;"ru";"sv"),=GOOGLETRANSLATE(B351;"ru";"cs"),=GOOGLETRANSLATE(B351;"ru";"sk"),=GOOGLETRANSLATE(B351;"ru";"fi"),=GOOGLETRANSLATE(B351;"ru";"it"),=GOOGLETRANSLATE(B351;"ru";"de"),=GOOGLETRANSLATE(B351;"ru";"fr")
exercises.items.58.tips.3,"Выполняйте регулярно",=GOOGLETRANSLATE(B352;"ru";"pl"),=GOOGLETRANSLATE(B352;"ru";"sv"),=GOOGLETRANSLATE(B352;"ru";"cs"),=GOOGLETRANSLATE(B352;"ru";"sk"),=GOOGLETRANSLATE(B352;"ru";"fi"),=GOOGLETRANSLATE(B352;"ru";"it"),=GOOGLETRANSLATE(B352;"ru";"de"),=GOOGLETRANSLATE(B352;"ru";"fr")

exercises.items.59.title,"Фоам-роллинг",=GOOGLETRANSLATE(B354;"ru";"pl"),=GOOGLETRANSLATE(B354;"ru";"sv"),=GOOGLETRANSLATE(B354;"ru";"cs"),=GOOGLETRANSLATE(B354;"ru";"sk"),=GOOGLETRANSLATE(B354;"ru";"fi"),=GOOGLETRANSLATE(B354;"ru";"it"),=GOOGLETRANSLATE(B354;"ru";"de"),=GOOGLETRANSLATE(B354;"ru";"fr")
exercises.items.59.instructions.0,"Лягте на фоам-роллер",=GOOGLETRANSLATE(B355;"ru";"pl"),=GOOGLETRANSLATE(B355;"ru";"sv"),=GOOGLETRANSLATE(B355;"ru";"cs"),=GOOGLETRANSLATE(B355;"ru";"sk"),=GOOGLETRANSLATE(B355;"ru";"fi"),=GOOGLETRANSLATE(B355;"ru";"it"),=GOOGLETRANSLATE(B355;"ru";"de"),=GOOGLETRANSLATE(B355;"ru";"fr")
exercises.items.59.instructions.1,"Медленно катайте роллер под мышцами",=GOOGLETRANSLATE(B356;"ru";"pl"),=GOOGLETRANSLATE(B356;"ru";"sv"),=GOOGLETRANSLATE(B356;"ru";"cs"),=GOOGLETRANSLATE(B356;"ru";"sk"),=GOOGLETRANSLATE(B356;"ru";"fi"),=GOOGLETRANSLATE(B356;"ru";"it"),=GOOGLETRANSLATE(B356;"ru";"de"),=GOOGLETRANSLATE(B356;"ru";"fr")
exercises.items.59.instructions.2,"Остановитесь на болезненных точках",=GOOGLETRANSLATE(B357;"ru";"pl"),=GOOGLETRANSLATE(B357;"ru";"sv"),=GOOGLETRANSLATE(B357;"ru";"cs"),=GOOGLETRANSLATE(B357;"ru";"sk"),=GOOGLETRANSLATE(B357;"ru";"fi"),=GOOGLETRANSLATE(B357;"ru";"it"),=GOOGLETRANSLATE(B357;"ru";"de"),=GOOGLETRANSLATE(B357;"ru";"fr")
exercises.items.59.instructions.3,"Держите давление 30-60 секунд",=GOOGLETRANSLATE(B358;"ru";"pl"),=GOOGLETRANSLATE(B358;"ru";"sv"),=GOOGLETRANSLATE(B358;"ru";"cs"),=GOOGLETRANSLATE(B358;"ru";"sk"),=GOOGLETRANSLATE(B358;"ru";"fi"),=GOOGLETRANSLATE(B358;"ru";"it"),=GOOGLETRANSLATE(B358;"ru";"de"),=GOOGLETRANSLATE(B358;"ru";"fr")
exercises.items.59.instructions.4,"Повторите для всех групп мышц",=GOOGLETRANSLATE(B359;"ru";"pl"),=GOOGLETRANSLATE(B359;"ru";"sv"),=GOOGLETRANSLATE(B359;"ru";"cs"),=GOOGLETRANSLATE(B359;"ru";"sk"),=GOOGLETRANSLATE(B359;"ru";"fi"),=GOOGLETRANSLATE(B359;"ru";"it"),=GOOGLETRANSLATE(B359;"ru";"de"),=GOOGLETRANSLATE(B359;"ru";"fr")
exercises.items.59.tips.0,"Не катайте по суставам",=GOOGLETRANSLATE(B360;"ru";"pl"),=GOOGLETRANSLATE(B360;"ru";"sv"),=GOOGLETRANSLATE(B360;"ru";"cs"),=GOOGLETRANSLATE(B360;"ru";"sk"),=GOOGLETRANSLATE(B360;"ru";"fi"),=GOOGLETRANSLATE(B360;"ru";"it"),=GOOGLETRANSLATE(B360;"ru";"de"),=GOOGLETRANSLATE(B360;"ru";"fr")
exercises.items.59.tips.1,"Дышите глубоко",=GOOGLETRANSLATE(B361;"ru";"pl"),=GOOGLETRANSLATE(B361;"ru";"sv"),=GOOGLETRANSLATE(B361;"ru";"cs"),=GOOGLETRANSLATE(B361;"ru";"sk"),=GOOGLETRANSLATE(B361;"ru";"fi"),=GOOGLETRANSLATE(B361;"ru";"it"),=GOOGLETRANSLATE(B361;"ru";"de"),=GOOGLETRANSLATE(B361;"ru";"fr")
exercises.items.59.tips.2,"Не терпите сильную боль",=GOOGLETRANSLATE(B362;"ru";"pl"),=GOOGLETRANSLATE(B362;"ru";"sv"),=GOOGLETRANSLATE(B362;"ru";"cs"),=GOOGLETRANSLATE(B362;"ru";"sk"),=GOOGLETRANSLATE(B362;"ru";"fi"),=GOOGLETRANSLATE(B362;"ru";"it"),=GOOGLETRANSLATE(B362;"ru";"de"),=GOOGLETRANSLATE(B362;"ru";"fr")
exercises.items.59.tips.3,"Начинайте с мягкого роллера",=GOOGLETRANSLATE(B363;"ru";"pl"),=GOOGLETRANSLATE(B363;"ru";"sv"),=GOOGLETRANSLATE(B363;"ru";"cs"),=GOOGLETRANSLATE(B363;"ru";"sk"),=GOOGLETRANSLATE(B363;"ru";"fi"),=GOOGLETRANSLATE(B363;"ru";"it"),=GOOGLETRANSLATE(B363;"ru";"de"),=GOOGLETRANSLATE(B363;"ru";"fr")

exercises.items.60.title,"Легкий бег",=GOOGLETRANSLATE(B365;"ru";"pl"),=GOOGLETRANSLATE(B365;"ru";"sv"),=GOOGLETRANSLATE(B365;"ru";"cs"),=GOOGLETRANSLATE(B365;"ru";"sk"),=GOOGLETRANSLATE(B365;"ru";"fi"),=GOOGLETRANSLATE(B365;"ru";"it"),=GOOGLETRANSLATE(B365;"ru";"de"),=GOOGLETRANSLATE(B365;"ru";"fr")
exercises.items.60.instructions.0,"Начните с медленного темпа",=GOOGLETRANSLATE(B366;"ru";"pl"),=GOOGLETRANSLATE(B366;"ru";"sv"),=GOOGLETRANSLATE(B366;"ru";"cs"),=GOOGLETRANSLATE(B366;"ru";"sk"),=GOOGLETRANSLATE(B366;"ru";"fi"),=GOOGLETRANSLATE(B366;"ru";"it"),=GOOGLETRANSLATE(B366;"ru";"de"),=GOOGLETRANSLATE(B366;"ru";"fr")
exercises.items.60.instructions.1,"Держите пульс на уровне 60-70% от максимального",=GOOGLETRANSLATE(B367;"ru";"pl"),=GOOGLETRANSLATE(B367;"ru";"sv"),=GOOGLETRANSLATE(B367;"ru";"cs"),=GOOGLETRANSLATE(B367;"ru";"sk"),=GOOGLETRANSLATE(B367;"ru";"fi"),=GOOGLETRANSLATE(B367;"ru";"it"),=GOOGLETRANSLATE(B367;"ru";"de"),=GOOGLETRANSLATE(B367;"ru";"fr")
exercises.items.60.instructions.2,"Дышите глубоко и равномерно",=GOOGLETRANSLATE(B368;"ru";"pl"),=GOOGLETRANSLATE(B368;"ru";"sv"),=GOOGLETRANSLATE(B368;"ru";"cs"),=GOOGLETRANSLATE(B368;"ru";"sk"),=GOOGLETRANSLATE(B368;"ru";"fi"),=GOOGLETRANSLATE(B368;"ru";"it"),=GOOGLETRANSLATE(B368;"ru";"de"),=GOOGLETRANSLATE(B368;"ru";"fr")
exercises.items.60.instructions.3,"Поддерживайте постоянный темп",=GOOGLETRANSLATE(B369;"ru";"pl"),=GOOGLETRANSLATE(B369;"ru";"sv"),=GOOGLETRANSLATE(B369;"ru";"cs"),=GOOGLETRANSLATE(B369;"ru";"sk"),=GOOGLETRANSLATE(B369;"ru";"fi"),=GOOGLETRANSLATE(B369;"ru";"it"),=GOOGLETRANSLATE(B369;"ru";"de"),=GOOGLETRANSLATE(B369;"ru";"fr")
exercises.items.60.instructions.4,"Завершите постепенным снижением темпа",=GOOGLETRANSLATE(B370;"ru";"pl"),=GOOGLETRANSLATE(B370;"ru";"sv"),=GOOGLETRANSLATE(B370;"ru";"cs"),=GOOGLETRANSLATE(B370;"ru";"sk"),=GOOGLETRANSLATE(B370;"ru";"fi"),=GOOGLETRANSLATE(B370;"ru";"it"),=GOOGLETRANSLATE(B370;"ru";"de"),=GOOGLETRANSLATE(B370;"ru";"fr")
exercises.items.60.tips.0,"Следите за пульсом",=GOOGLETRANSLATE(B371;"ru";"pl"),=GOOGLETRANSLATE(B371;"ru";"sv"),=GOOGLETRANSLATE(B371;"ru";"cs"),=GOOGLETRANSLATE(B371;"ru";"sk"),=GOOGLETRANSLATE(B371;"ru";"fi"),=GOOGLETRANSLATE(B371;"ru";"it"),=GOOGLETRANSLATE(B371;"ru";"de"),=GOOGLETRANSLATE(B371;"ru";"fr")
exercises.items.60.tips.1,"Дышите через нос",=GOOGLETRANSLATE(B372;"ru";"pl"),=GOOGLETRANSLATE(B372;"ru";"sv"),=GOOGLETRANSLATE(B372;"ru";"cs"),=GOOGLETRANSLATE(B372;"ru";"sk"),=GOOGLETRANSLATE(B372;"ru";"fi"),=GOOGLETRANSLATE(B372;"ru";"it"),=GOOGLETRANSLATE(B372;"ru";"de"),=GOOGLETRANSLATE(B372;"ru";"fr")
exercises.items.60.tips.2,"Не перенапрягайтесь",=GOOGLETRANSLATE(B373;"ru";"pl"),=GOOGLETRANSLATE(B373;"ru";"sv"),=GOOGLETRANSLATE(B373;"ru";"cs"),=GOOGLETRANSLATE(B373;"ru";"sk"),=GOOGLETRANSLATE(B373;"ru";"fi"),=GOOGLETRANSLATE(B373;"ru";"it"),=GOOGLETRANSLATE(B373;"ru";"de"),=GOOGLETRANSLATE(B373;"ru";"fr")
exercises.items.60.tips.3,"Наслаждайтесь процессом",=GOOGLETRANSLATE(B374;"ru";"pl"),=GOOGLETRANSLATE(B374;"ru";"sv"),=GOOGLETRANSLATE(B374;"ru";"cs"),=GOOGLETRANSLATE(B374;"ru";"sk"),=GOOGLETRANSLATE(B374;"ru";"fi"),=GOOGLETRANSLATE(B374;"ru";"it"),=GOOGLETRANSLATE(B374;"ru";"de"),=GOOGLETRANSLATE(B374;"ru";"fr")

exercises.items.61.title,"Плавание",=GOOGLETRANSLATE(B376;"ru";"pl"),=GOOGLETRANSLATE(B376;"ru";"sv"),=GOOGLETRANSLATE(B376;"ru";"cs"),=GOOGLETRANSLATE(B376;"ru";"sk"),=GOOGLETRANSLATE(B376;"ru";"fi"),=GOOGLETRANSLATE(B376;"ru";"it"),=GOOGLETRANSLATE(B376;"ru";"de"),=GOOGLETRANSLATE(B376;"ru";"fr")
exercises.items.61.instructions.0,"Начните с разминки на суше",=GOOGLETRANSLATE(B377;"ru";"pl"),=GOOGLETRANSLATE(B377;"ru";"sv"),=GOOGLETRANSLATE(B377;"ru";"cs"),=GOOGLETRANSLATE(B377;"ru";"sk"),=GOOGLETRANSLATE(B377;"ru";"fi"),=GOOGLETRANSLATE(B377;"ru";"it"),=GOOGLETRANSLATE(B377;"ru";"de"),=GOOGLETRANSLATE(B377;"ru";"fr")
exercises.items.61.instructions.1,"Войдите в воду постепенно",=GOOGLETRANSLATE(B378;"ru";"pl"),=GOOGLETRANSLATE(B378;"ru";"sv"),=GOOGLETRANSLATE(B378;"ru";"cs"),=GOOGLETRANSLATE(B378;"ru";"sk"),=GOOGLETRANSLATE(B378;"ru";"fi"),=GOOGLETRANSLATE(B378;"ru";"it"),=GOOGLETRANSLATE(B378;"ru";"de"),=GOOGLETRANSLATE(B378;"ru";"fr")
exercises.items.61.instructions.2,"Плавайте в комфортном темпе",=GOOGLETRANSLATE(B379;"ru";"pl"),=GOOGLETRANSLATE(B379;"ru";"sv"),=GOOGLETRANSLATE(B379;"ru";"cs"),=GOOGLETRANSLATE(B379;"ru";"sk"),=GOOGLETRANSLATE(B379;"ru";"fi"),=GOOGLETRANSLATE(B379;"ru";"it"),=GOOGLETRANSLATE(B379;"ru";"de"),=GOOGLETRANSLATE(B379;"ru";"fr")
exercises.items.61.instructions.3,"Меняйте стили плавания",=GOOGLETRANSLATE(B380;"ru";"pl"),=GOOGLETRANSLATE(B380;"ru";"sv"),=GOOGLETRANSLATE(B380;"ru";"cs"),=GOOGLETRANSLATE(B380;"ru";"sk"),=GOOGLETRANSLATE(B380;"ru";"fi"),=GOOGLETRANSLATE(B380;"ru";"it"),=GOOGLETRANSLATE(B380;"ru";"de"),=GOOGLETRANSLATE(B380;"ru";"fr")
exercises.items.61.instructions.4,"Завершите медленным плаванием",=GOOGLETRANSLATE(B381;"ru";"pl"),=GOOGLETRANSLATE(B381;"ru";"sv"),=GOOGLETRANSLATE(B381;"ru";"cs"),=GOOGLETRANSLATE(B381;"ru";"sk"),=GOOGLETRANSLATE(B381;"ru";"fi"),=GOOGLETRANSLATE(B381;"ru";"it"),=GOOGLETRANSLATE(B381;"ru";"de"),=GOOGLETRANSLATE(B381;"ru";"fr")
exercises.items.61.tips.0,"Не плавайте в одиночку",=GOOGLETRANSLATE(B382;"ru";"pl"),=GOOGLETRANSLATE(B382;"ru";"sv"),=GOOGLETRANSLATE(B382;"ru";"cs"),=GOOGLETRANSLATE(B382;"ru";"sk"),=GOOGLETRANSLATE(B382;"ru";"fi"),=GOOGLETRANSLATE(B382;"ru";"it"),=GOOGLETRANSLATE(B382;"ru";"de"),=GOOGLETRANSLATE(B382;"ru";"fr")
exercises.items.61.tips.1,"Следите за техникой",=GOOGLETRANSLATE(B383;"ru";"pl"),=GOOGLETRANSLATE(B383;"ru";"sv"),=GOOGLETRANSLATE(B383;"ru";"cs"),=GOOGLETRANSLATE(B383;"ru";"sk"),=GOOGLETRANSLATE(B383;"ru";"fi"),=GOOGLETRANSLATE(B383;"ru";"it"),=GOOGLETRANSLATE(B383;"ru";"de"),=GOOGLETRANSLATE(B383;"ru";"fr")
exercises.items.61.tips.2,"Дышите равномерно",=GOOGLETRANSLATE(B384;"ru";"pl"),=GOOGLETRANSLATE(B384;"ru";"sv"),=GOOGLETRANSLATE(B384;"ru";"cs"),=GOOGLETRANSLATE(B384;"ru";"sk"),=GOOGLETRANSLATE(B384;"ru";"fi"),=GOOGLETRANSLATE(B384;"ru";"it"),=GOOGLETRANSLATE(B384;"ru";"de"),=GOOGLETRANSLATE(B384;"ru";"fr")
exercises.items.61.tips.3,"Не переусердствуйте",=GOOGLETRANSLATE(B385;"ru";"pl"),=GOOGLETRANSLATE(B385;"ru";"sv"),=GOOGLETRANSLATE(B385;"ru";"cs"),=GOOGLETRANSLATE(B385;"ru";"sk"),=GOOGLETRANSLATE(B385;"ru";"fi"),=GOOGLETRANSLATE(B385;"ru";"it"),=GOOGLETRANSLATE(B385;"ru";"de"),=GOOGLETRANSLATE(B385;"ru";"fr")

exercises.items.62.title,"Велосипед восстановления",=GOOGLETRANSLATE(B387;"ru";"pl"),=GOOGLETRANSLATE(B387;"ru";"sv"),=GOOGLETRANSLATE(B387;"ru";"cs"),=GOOGLETRANSLATE(B387;"ru";"sk"),=GOOGLETRANSLATE(B387;"ru";"fi"),=GOOGLETRANSLATE(B387;"ru";"it"),=GOOGLETRANSLATE(B387;"ru";"de"),=GOOGLETRANSLATE(B387;"ru";"fr")
exercises.items.62.instructions.0,"Начните с медленного темпа",=GOOGLETRANSLATE(B388;"ru";"pl"),=GOOGLETRANSLATE(B388;"ru";"sv"),=GOOGLETRANSLATE(B388;"ru";"cs"),=GOOGLETRANSLATE(B388;"ru";"sk"),=GOOGLETRANSLATE(B388;"ru";"fi"),=GOOGLETRANSLATE(B388;"ru";"it"),=GOOGLETRANSLATE(B388;"ru";"de"),=GOOGLETRANSLATE(B388;"ru";"fr")
exercises.items.62.instructions.1,"Держите пульс на уровне 50-60% от максимального",=GOOGLETRANSLATE(B389;"ru";"pl"),=GOOGLETRANSLATE(B389;"ru";"sv"),=GOOGLETRANSLATE(B389;"ru";"cs"),=GOOGLETRANSLATE(B389;"ru";"sk"),=GOOGLETRANSLATE(B389;"ru";"fi"),=GOOGLETRANSLATE(B389;"ru";"it"),=GOOGLETRANSLATE(B389;"ru";"de"),=GOOGLETRANSLATE(B389;"ru";"fr")
exercises.items.62.instructions.2,"Крутите педали легко и ритмично",=GOOGLETRANSLATE(B390;"ru";"pl"),=GOOGLETRANSLATE(B390;"ru";"sv"),=GOOGLETRANSLATE(B390;"ru";"cs"),=GOOGLETRANSLATE(B390;"ru";"sk"),=GOOGLETRANSLATE(B390;"ru";"fi"),=GOOGLETRANSLATE(B390;"ru";"it"),=GOOGLETRANSLATE(B390;"ru";"de"),=GOOGLETRANSLATE(B390;"ru";"fr")
